"Início dos relatórios","Término dos relatórios","Nome da campanha",Alcance,Frequência,Impressões,"Cliques no link","CTR (taxa de cliques no link)","CPM (custo por 1.000 impressões) (BRL)","CPC (custo por clique no link) (BRL)",Resultados,"Indicador de resultados","Custo por resultados",custom_derived_metrics:10226754541960158,custom_derived_metrics:2934961660156456,"Valor gasto (BRL)"
2021-06-05,2021-06-05,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-06-05,2021-06-05,delivery_fundo_conv_RMKT_teste,0,0,0,,,0,,,,,,,0
2021-06-05,2021-06-05,2021_perf_fundo_aon_mkt-places-delivery_x_conv_lead_x,88681,1.196953,106147,3514,3.310503,13.095424,0.395572,,,,0,,1390.04
2021-06-05,2021-06-05,principale_dolce_far_niente_topo,0,0,0,,,0,,,,,,,0
2021-06-05,2021-06-05,2021_geral_topo_aon_x_impulsionamento_engaj_engaj_tipo-p,115148,1.024794,118003,54,0.045762,5.688584,12.430926,,,,0,,671.27
2021-06-05,2021-06-05,speciali_sabores_conv_RMKT_e_LAL,0,0,0,,,0,,,,,,,0
2021-06-05,2021-06-05,rac_trafego_topo_lal_Interesses_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-06-05,2021-06-05,supporto_ações_trafego_estabelecimento,0,0,0,,,0,,0,impressions,,,,0
2021-06-05,2021-06-05,rac_alcance_topo_amplo_saboresVerao_fevereiro-2021,0,0,0,,,0,,0,reach,,,,0
2021-06-05,2021-06-05,Impulsionamento_Topo_reconhecimento_IGTV_062021,263378,1.044165,275010,,,0.665321,,18400,estimated_ad_recallers,0.0099440217391304,,,182.97
2021-06-05,2021-06-05,rac_trafego_meio_rmkt_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-06-05,2021-06-05,specialiSabores_conv_26052021,127173,1.042894,132628,469,0.353621,13.022288,3.682559,85,actions:offsite_conversion.fb_pixel_purchase,20.319058823529,0.18123667,20.8086747,1727.12
2021-06-05,2021-06-05,principale_junino_fundo_24052021,39472,1.288103,50844,568,1.117143,18.67064,1.671285,81,actions:offsite_conversion.fb_pixel_purchase,11.71962962963,0.14260563,11.03825581,949.29
2021-06-04,2021-06-04,principale_junino_Meio_LAL_24/05/2021,52577,1.097895,57724,1859,3.220498,11.846546,0.367848,1859,actions:link_click,0.36784830554061,0.00484131,68.383,683.83
2021-06-04,2021-06-04,2021_perf_meio_aon_mkt-places-casa_rappi-turbo_traf_clicks_tipo-p,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,principale_junino_topo_24052021,1101179,1.032388,1136844,592,0.052074,0.571706,1.097872,73300,estimated_ad_recallers,0.0088668485675307,0.01689189,64.994,649.94
2021-06-04,2021-06-04,2021_brand_topo_sazonal_mkt-places-delivery_sabores-veganos_rec_impressions_supporto,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,Topo_Reconhecimento_DiadasMaes_01/05/2021,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,2021_perf_fundo_mkt-places-casa_aon_rappi-turbo_conv_lead_tipo-p,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,Teste1_Topo_Reconhecimento_PE_042021,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,2021_brand_topo_sazonal_mkt-places-delivery_cremino-em-dobro_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,Teste1_Fundo_Conv_CE_042021,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,2021_brand_topo_mkt-places-delivery_sazonal_dia-das-crianças_rec_impressions_interesses_tipo-m,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,Vegano_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,conv_lp_semana_do_gelato,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,Delivery_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,rec_topo_int_regioes_casquinha,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,Delivery_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,0,0
2021-06-04,2021-06-04,2021_perf_fundo_aon_x_wp_msg_chat_tipo-p,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,Vegano_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,2021_brand_topo_aon_mkt-places-delivery_leva-junto-uma-viagem_rec_impressions_principale,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,Vegano_Topo_Alcance_interesses_042021,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,2021_brand_topo_aon_mkt-places-delivery_primavera_rec_impressions_principale,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,NovosProdutos_Topo_traf_itaim_032021,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,2021_brand_topo_mkt-places-delivery_sazonal_crocante-vegano_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,Vegano_Fundo_Conv_032021,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,rec_topo_int_regioes_speciali_ninho_al_cafe,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,Whats_moema_teste_032021,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,rec_topo_int_regioes_principale_leva_junto_uma_viagem,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,Vegano_Meio_Conv_curtidores_032021,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,"rec_topo_int_regioes_principale_leva_junto_uma_viagem - errada",0,0,0,,,0,,0,reach,,,,0
2021-06-04,2021-06-04,Vegano_Meio_Conv_LAL_032021,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,trafego_delivery_clique_rappi,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,Vegano_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,conversão_site_transição_rappi,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,Vegano_Topo_Trafego_LP_032021,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,conversão_rappi_transição_rappi,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,Vegano_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,traf_site_meio_lal,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,Vegano_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,delivery_fundo_conv_RMKT_rappi,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,Delivery_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,delivery_meio_conv_LAL_rappi,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,2021_perf_meio_aon_mkt-places-delivery_x_conv_lead_x,110671,1.058353,117129,1082,0.923768,9.251765,1.001525,329,actions:offsite_conversion.fb_pixel_purchase,3.2937689969605,0.30406654,3.15014535,1083.65
2021-06-04,2021-06-04,delivery_fundo_conv_RMKT_teste_horário,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,delivery_meio_conv_LAL_teste_horário,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,Delivery_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,delivery_meio_conv_LAL_teste,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,delivery_fundo_conv_RMKT_teste,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,2021_perf_fundo_aon_mkt-places-delivery_x_conv_lead_x,78166,1.171033,91535,3384,3.696947,14.110668,0.381684,,,,0,,1291.62
2021-06-04,2021-06-04,principale_dolce_far_niente_topo,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,2021_geral_topo_aon_x_impulsionamento_engaj_engaj_tipo-p,97020,1.075015,104298,38,0.036434,6.163685,16.917368,,,,0,,642.86
2021-06-04,2021-06-04,speciali_sabores_conv_RMKT_e_LAL,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,rac_trafego_topo_lal_Interesses_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,supporto_ações_trafego_estabelecimento,0,0,0,,,0,,0,impressions,,,,0
2021-06-04,2021-06-04,rac_alcance_topo_amplo_saboresVerao_fevereiro-2021,0,0,0,,,0,,0,reach,,,,0
2021-06-04,2021-06-04,Impulsionamento_Topo_reconhecimento_IGTV_062021,257599,1.028141,264848,,,0.485788,,16600,estimated_ad_recallers,0.0077506024096386,,,128.66
2021-06-04,2021-06-04,rac_trafego_meio_rmkt_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-06-04,2021-06-04,specialiSabores_conv_26052021,124353,1.042685,129661,523,0.40336,12.654152,3.137189,103,actions:offsite_conversion.fb_pixel_purchase,15.929611650485,0.19694073,15.33411215,1640.75
2021-06-04,2021-06-04,principale_junino_fundo_24052021,34640,1.299942,45030,475,1.054852,19.406618,1.839747,65,actions:offsite_conversion.fb_pixel_purchase,13.444307692308,0.13684211,13.24060606,873.88
2021-06-03,2021-06-03,principale_junino_Meio_LAL_24/05/2021,61701,1.080064,66641,1986,2.980147,11.228223,0.376767,1986,actions:link_click,0.37676737160121,0.00302115,124.71,748.26
2021-06-03,2021-06-03,2021_perf_meio_aon_mkt-places-casa_rappi-turbo_traf_clicks_tipo-p,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,principale_junino_topo_24052021,1218063,1.037957,1264297,643,0.050858,0.509872,1.002535,81800,estimated_ad_recallers,0.0078805623471883,0.03732504,25.7852,644.63
2021-06-03,2021-06-03,2021_brand_topo_sazonal_mkt-places-delivery_sabores-veganos_rec_impressions_supporto,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,Topo_Reconhecimento_DiadasMaes_01/05/2021,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,2021_perf_fundo_mkt-places-casa_aon_rappi-turbo_conv_lead_tipo-p,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,Teste1_Topo_Reconhecimento_PE_042021,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,2021_brand_topo_sazonal_mkt-places-delivery_cremino-em-dobro_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,Teste1_Fundo_Conv_CE_042021,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,2021_brand_topo_mkt-places-delivery_sazonal_dia-das-crianças_rec_impressions_interesses_tipo-m,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,Vegano_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,conv_lp_semana_do_gelato,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,Delivery_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,rec_topo_int_regioes_casquinha,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,Delivery_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,0,0
2021-06-03,2021-06-03,2021_perf_fundo_aon_x_wp_msg_chat_tipo-p,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,Vegano_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,2021_brand_topo_aon_mkt-places-delivery_leva-junto-uma-viagem_rec_impressions_principale,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,Vegano_Topo_Alcance_interesses_042021,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,2021_brand_topo_aon_mkt-places-delivery_primavera_rec_impressions_principale,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,NovosProdutos_Topo_traf_itaim_032021,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,2021_brand_topo_mkt-places-delivery_sazonal_crocante-vegano_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,Vegano_Fundo_Conv_032021,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,rec_topo_int_regioes_speciali_ninho_al_cafe,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,Whats_moema_teste_032021,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,rec_topo_int_regioes_principale_leva_junto_uma_viagem,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,Vegano_Meio_Conv_curtidores_032021,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,"rec_topo_int_regioes_principale_leva_junto_uma_viagem - errada",0,0,0,,,0,,0,reach,,,,0
2021-06-03,2021-06-03,Vegano_Meio_Conv_LAL_032021,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,trafego_delivery_clique_rappi,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,Vegano_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,conversão_site_transição_rappi,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,Vegano_Topo_Trafego_LP_032021,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,conversão_rappi_transição_rappi,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,Vegano_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,traf_site_meio_lal,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,Vegano_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,delivery_fundo_conv_RMKT_rappi,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,Delivery_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,delivery_meio_conv_LAL_rappi,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,2021_perf_meio_aon_mkt-places-delivery_x_conv_lead_x,99896,1.105039,110389,1352,1.22476,10.370508,0.846738,418,actions:offsite_conversion.fb_pixel_purchase,2.7387320574163,0.3091716,2.66230233,1144.79
2021-06-03,2021-06-03,delivery_fundo_conv_RMKT_teste_horário,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,delivery_meio_conv_LAL_teste_horário,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,Delivery_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,delivery_meio_conv_LAL_teste,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,delivery_fundo_conv_RMKT_teste,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,2021_perf_fundo_aon_mkt-places-delivery_x_conv_lead_x,84246,1.193054,100510,3554,3.535967,12.38832,0.350352,,,,0,,1245.15
2021-06-03,2021-06-03,principale_dolce_far_niente_topo,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,2021_geral_topo_aon_x_impulsionamento_engaj_engaj_tipo-p,118220,1.039934,122941,68,0.055311,5.357692,9.686471,,,,0,,658.68
2021-06-03,2021-06-03,speciali_sabores_conv_RMKT_e_LAL,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,rac_trafego_topo_lal_Interesses_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,supporto_ações_trafego_estabelecimento,0,0,0,,,0,,0,impressions,,,,0
2021-06-03,2021-06-03,rac_alcance_topo_amplo_saboresVerao_fevereiro-2021,0,0,0,,,0,,0,reach,,,,0
2021-06-03,2021-06-03,Impulsionamento_Topo_reconhecimento_IGTV_062021,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,rac_trafego_meio_rmkt_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-06-03,2021-06-03,specialiSabores_conv_26052021,122446,1.042296,127625,605,0.474045,13.32474,2.81086,121,actions:offsite_conversion.fb_pixel_purchase,14.054297520661,0.2,13.93909836,1700.57
2021-06-03,2021-06-03,principale_junino_fundo_24052021,37102,1.331195,49390,561,1.135857,17.865965,1.572906,67,actions:offsite_conversion.fb_pixel_purchase,13.170149253731,0.11942959,13.7875,882.4
2021-06-02,2021-06-02,principale_junino_Meio_LAL_24/05/2021,36920,1.08838,40183,1311,3.262574,9.714805,0.297765,1311,actions:link_click,0.297765064836,0.00610221,48.79625,390.37
2021-06-02,2021-06-02,2021_perf_meio_aon_mkt-places-casa_rappi-turbo_traf_clicks_tipo-p,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,principale_junino_topo_24052021,653563,1.008654,659219,277,0.042019,0.540973,1.287437,46800,estimated_ad_recallers,0.0076200854700855,0.02527076,44.5775,356.62
2021-06-02,2021-06-02,2021_brand_topo_sazonal_mkt-places-delivery_sabores-veganos_rec_impressions_supporto,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,Topo_Reconhecimento_DiadasMaes_01/05/2021,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,2021_perf_fundo_mkt-places-casa_aon_rappi-turbo_conv_lead_tipo-p,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,Teste1_Topo_Reconhecimento_PE_042021,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,2021_brand_topo_sazonal_mkt-places-delivery_cremino-em-dobro_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,Teste1_Fundo_Conv_CE_042021,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,2021_brand_topo_mkt-places-delivery_sazonal_dia-das-crianças_rec_impressions_interesses_tipo-m,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,Vegano_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,conv_lp_semana_do_gelato,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,Delivery_Meio_Trafego_Engaj_042021,3655,1.022435,3737,177,4.73642,11.495852,0.242712,110,actions:landing_page_view,0.39054545454545,0.00564972,42.96,42.96
2021-06-02,2021-06-02,rec_topo_int_regioes_casquinha,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,Delivery_Topo_Reconhecimento_interesses_042021,637609,1,637609,462,0.072458,0.499381,0.689199,34300,estimated_ad_recallers,0.0092830903790087,0.05627706,12.24653846,318.41
2021-06-02,2021-06-02,2021_perf_fundo_aon_x_wp_msg_chat_tipo-p,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,Vegano_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,2021_brand_topo_aon_mkt-places-delivery_leva-junto-uma-viagem_rec_impressions_principale,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,Vegano_Topo_Alcance_interesses_042021,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,2021_brand_topo_aon_mkt-places-delivery_primavera_rec_impressions_principale,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,NovosProdutos_Topo_traf_itaim_032021,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,2021_brand_topo_mkt-places-delivery_sazonal_crocante-vegano_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,Vegano_Fundo_Conv_032021,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,rec_topo_int_regioes_speciali_ninho_al_cafe,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,Whats_moema_teste_032021,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,rec_topo_int_regioes_principale_leva_junto_uma_viagem,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,Vegano_Meio_Conv_curtidores_032021,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,"rec_topo_int_regioes_principale_leva_junto_uma_viagem - errada",0,0,0,,,0,,0,reach,,,,0
2021-06-02,2021-06-02,Vegano_Meio_Conv_LAL_032021,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,trafego_delivery_clique_rappi,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,Vegano_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,conversão_site_transição_rappi,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,Vegano_Topo_Trafego_LP_032021,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,conversão_rappi_transição_rappi,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,Vegano_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,traf_site_meio_lal,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,Vegano_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,delivery_fundo_conv_RMKT_rappi,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,Delivery_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,delivery_meio_conv_LAL_rappi,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,2021_perf_meio_aon_mkt-places-delivery_x_conv_lead_x,26640,1.038701,27671,322,1.163673,9.496585,0.816087,94,actions:offsite_conversion.fb_pixel_purchase,2.7955319148936,0.29192547,2.70907216,262.78
2021-06-02,2021-06-02,delivery_fundo_conv_RMKT_teste_horário,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,delivery_meio_conv_LAL_teste_horário,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,Delivery_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,delivery_meio_conv_LAL_teste,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,delivery_fundo_conv_RMKT_teste,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,2021_perf_fundo_aon_mkt-places-delivery_x_conv_lead_x,28108,1.078625,30318,1435,4.733162,11.219078,0.237031,,,,0,,340.14
2021-06-02,2021-06-02,principale_dolce_far_niente_topo,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,2021_geral_topo_aon_x_impulsionamento_engaj_engaj_tipo-p,101939,1.059496,108004,62,0.057405,5.43841,9.47371,,,,0,,587.37
2021-06-02,2021-06-02,speciali_sabores_conv_RMKT_e_LAL,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,rac_trafego_topo_lal_Interesses_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,supporto_ações_trafego_estabelecimento,0,0,0,,,0,,0,impressions,,,,0
2021-06-02,2021-06-02,rac_alcance_topo_amplo_saboresVerao_fevereiro-2021,0,0,0,,,0,,0,reach,,,,0
2021-06-02,2021-06-02,Impulsionamento_Topo_reconhecimento_IGTV_062021,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,rac_trafego_meio_rmkt_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-06-02,2021-06-02,specialiSabores_conv_26052021,112466,1.03265,116138,470,0.404691,14.083074,3.479957,101,actions:offsite_conversion.fb_pixel_purchase,16.193861386139,0.21489362,16.86164948,1635.58
2021-06-02,2021-06-02,principale_junino_fundo_24052021,21802,1.278736,27879,384,1.377381,16.797948,1.219557,51,actions:offsite_conversion.fb_pixel_purchase,9.1825490196078,0.1328125,9.75645833,468.31
2021-06-01,2021-06-01,principale_junino_Meio_LAL_24/05/2021,34526,1.059665,36586,1307,3.572405,9.856229,0.275899,1307,actions:link_click,0.27589900535578,0.00306044,90.15,360.6
2021-06-01,2021-06-01,2021_perf_meio_aon_mkt-places-casa_rappi-turbo_traf_clicks_tipo-p,0,0,0,,,0,,,,,,,0
2021-06-01,2021-06-01,principale_junino_topo_24052021,605429,1.018963,616910,293,0.047495,0.484366,1.019829,42600,estimated_ad_recallers,0.0070143192488263,0.01365188,74.7025,298.81
2021-06-01,2021-06-01,2021_brand_topo_sazonal_mkt-places-delivery_sabores-veganos_rec_impressions_supporto,0,0,0,,,0,,,,,,,0
2021-06-01,2021-06-01,Topo_Reconhecimento_DiadasMaes_01/05/2021,0,0,0,,,0,,,,,,,0
2021-06-01,2021-06-01,2021_perf_fundo_mkt-places-casa_aon_rappi-turbo_conv_lead_tipo-p,0,0,0,,,0,,,,,,,0
2021-06-01,2021-06-01,Teste1_Topo_Reconhecimento_PE_042021,2400,1.007083,2417,1,0.041374,0.492346,1.19,140,estimated_ad_recallers,0.0085,0,,1.19
2021-06-01,2021-06-01,2021_brand_topo_sazonal_mkt-places-delivery_cremino-em-dobro_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-06-01,2021-06-01,Teste1_Fundo_Conv_CE_042021,1751,1.01028,1769,3,0.169587,5.415489,3.193333,4,actions:offsite_conversion.fb_pixel_purchase,2.395,1.33333333,4.79,9.58
2021-06-01,2021-06-01,2021_brand_topo_mkt-places-delivery_sazonal_dia-das-crianças_rec_impressions_interesses_tipo-m,0,0,0,,,0,,,,,,,0
2021-06-01,2021-06-01,Vegano_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-06-01,2021-06-01,conv_lp_semana_do_gelato,0,0,0,,,0,,,,,,,0
2021-06-01,2021-06-01,Delivery_Meio_Trafego_Engaj_042021,6960,1.045115,7274,433,5.952708,11.549354,0.194018,256,actions:landing_page_view,0.3281640625,0.00692841,28.00333333,84.01
2021-06-01,2021-06-01,rec_topo_int_regioes_casquinha,0,0,0,,,0,,,,,,,0
2021-06-01,2021-06-01,Delivery_Topo_Reconhecimento_interesses_042021,1094136,1.023365,1119701,765,0.068322,0.461784,0.675895,59700,estimated_ad_recallers,0.0086609715242881,0.06797386,9.40109091,517.06
2021-06-01,2021-06-01,2021_perf_fundo_aon_x_wp_msg_chat_tipo-p,0,0,0,,,0,,,,,,,0
2021-06-01,2021-06-01,Vegano_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-06-01,2021-06-01,2021_brand_topo_aon_mkt-places-delivery_leva-junto-uma-viagem_rec_impressions_principale,0,0,0,,,0,,,,,,,0
2021-06-01,2021-06-01,Vegano_Topo_Alcance_interesses_042021,0,0,0,,,0,,,,,,,0
2021-06-01,2021-06-01,2021_brand_topo_aon_mkt-places-delivery_primavera_rec_impressions_principale,0,0,0,,,0,,,,,,,0
2021-06-01,2021-06-01,NovosProdutos_Topo_traf_itaim_032021,0,0,0,,,0,,,,,,,0
2021-06-01,2021-06-01,2021_brand_topo_mkt-places-delivery_sazonal_crocante-vegano_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-06-01,2021-06-01,Vegano_Fundo_Conv_032021,0,0,0,,,0,,,,,,,0
2021-06-01,2021-06-01,rec_topo_int_regioes_speciali_ninho_al_cafe,0,0,0,,,0,,,,,,,0
2021-06-01,2021-06-01,Whats_moema_teste_032021,0,0,0,,,0,,,,,,,0
